SaleID,CustomerID,ProductID,SupplierID,Revenue,Profit,CO2Emissions,Date
14540,916,98,12,232.07,22.75,37.86,2024-08-28 19:00:00
14541,1618,185,20,285.34,18.59,14.34,2024-08-28 20:00:00
14542,1684,238,34,580.22,2.37,39.02,2024-08-28 21:00:00
14543,2426,485,36,783.45,110.78,0.83,2024-08-28 22:00:00
14544,426,473,21,335.66,161.5,11.11,2024-08-28 23:00:00
14545,1788,470,56,838.41,171.45,4.09,2024-08-29 00:00:00
14546,2585,266,83,248.63,114.28,37.65,2024-08-29 01:00:00
14547,4649,474,41,875.62,177.55,9.78,2024-08-29 02:00:00
14548,169,403,41,260.42,172.53,46.39,2024-08-29 03:00:00
14549,515,232,43,621.26,139.95,20.61,2024-08-29 04:00:00
14550,3436,109,99,364.21,73.25,36.0,2024-08-29 05:00:00
14551,4526,489,72,328.61,165.61,41.26,2024-08-29 06:00:00
14552,2617,178,86,360.46,78.94,47.66,2024-08-29 07:00:00
14553,2378,249,38,504.21,81.25,23.14,2024-08-29 08:00:00
14554,691,324,18,846.6,135.94,33.59,2024-08-29 09:00:00
14555,3205,360,8,761.73,185.66,18.28,2024-08-29 10:00:00
14556,2505,5,66,454.85,100.5,14.25,2024-08-29 11:00:00
14557,353,157,20,289.34,36.27,34.37,2024-08-29 12:00:00
14558,1118,230,69,855.76,29.35,20.27,2024-08-29 13:00:00
14559,1406,116,57,871.48,61.15,28.66,2024-08-29 14:00:00
14560,3940,261,94,459.14,92.07,10.01,2024-08-29 15:00:00
14561,4175,316,18,698.89,60.23,35.77,2024-08-29 16:00:00
14562,678,321,60,375.57,142.67,48.47,2024-08-29 17:00:00
14563,551,127,87,157.61,108.99,26.94,2024-08-29 18:00:00
14564,820,28,2,328.27,81.94,26.05,2024-08-29 19:00:00
14565,214,339,42,685.26,43.47,42.73,2024-08-29 20:00:00
14566,1667,228,64,771.72,121.48,7.66,2024-08-29 21:00:00
14567,4765,129,44,853.14,135.15,19.73,2024-08-29 22:00:00
14568,894,29,51,27.54,157.05,8.77,2024-08-29 23:00:00
14569,4255,179,96,491.54,198.18,27.37,2024-08-30 00:00:00
14570,4077,164,65,281.18,47.03,30.86,2024-08-30 01:00:00
14571,3906,160,65,687.12,4.01,45.71,2024-08-30 02:00:00
14572,2787,320,54,252.88,100.59,41.56,2024-08-30 03:00:00
14573,2249,398,95,570.62,184.88,32.36,2024-08-30 04:00:00
14574,22,288,39,714.84,50.5,38.76,2024-08-30 05:00:00
14575,3314,494,8,772.36,151.42,31.47,2024-08-30 06:00:00
14576,1262,265,67,276.77,64.58,28.59,2024-08-30 07:00:00
14577,1173,467,76,96.95,78.85,2.48,2024-08-30 08:00:00
14578,4881,395,98,226.53,189.6,1.32,2024-08-30 09:00:00
14579,2055,432,49,603.14,92.74,42.62,2024-08-30 10:00:00
14580,1893,435,89,50.04,145.34,14.17,2024-08-30 11:00:00
14581,2816,388,36,167.27,110.42,17.61,2024-08-30 12:00:00
14582,4675,297,7,995.52,153.02,22.52,2024-08-30 13:00:00
14583,4585,25,15,388.51,64.16,2.22,2024-08-30 14:00:00
14584,1788,145,85,501.56,175.5,48.08,2024-08-30 15:00:00
14585,1991,175,25,20.9,110.24,5.24,2024-08-30 16:00:00
14586,4318,8,57,595.99,62.52,48.41,2024-08-30 17:00:00
14587,2461,314,38,332.05,8.6,35.42,2024-08-30 18:00:00
14588,2632,109,37,534.89,3.63,47.16,2024-08-30 19:00:00
14589,2269,129,16,530.86,71.32,2.71,2024-08-30 20:00:00
14590,2177,2,1,967.78,43.92,22.43,2024-08-30 21:00:00
14591,877,10,47,275.57,11.48,47.64,2024-08-30 22:00:00
14592,3493,347,52,574.73,111.02,32.36,2024-08-30 23:00:00
14593,4259,117,37,387.74,197.77,27.39,2024-08-31 00:00:00
14594,955,411,45,427.78,85.04,33.61,2024-08-31 01:00:00
14595,4120,397,14,65.0,110.87,9.39,2024-08-31 02:00:00
14596,4289,319,57,691.57,44.74,37.32,2024-08-31 03:00:00
14597,878,11,34,203.33,41.78,13.86,2024-08-31 04:00:00
14598,4486,398,66,473.8,66.35,14.16,2024-08-31 05:00:00
14599,2545,96,31,439.93,167.18,29.91,2024-08-31 06:00:00
14600,2177,464,83,473.46,192.15,1.15,2024-08-31 07:00:00
14601,2601,380,83,381.79,148.21,2.8,2024-08-31 08:00:00
14602,3108,93,44,249.96,5.09,0.89,2024-08-31 09:00:00
14603,3529,102,23,454.23,88.24,38.36,2024-08-31 10:00:00
14604,2409,98,94,55.76,84.72,1.44,2024-08-31 11:00:00
14605,4861,282,81,249.9,187.1,4.88,2024-08-31 12:00:00
14606,1974,453,66,787.0,149.37,30.37,2024-08-31 13:00:00
14607,3949,467,11,844.39,143.16,23.8,2024-08-31 14:00:00
14608,1239,295,49,718.16,113.39,18.37,2024-08-31 15:00:00
14609,2335,348,78,636.24,129.52,17.85,2024-08-31 16:00:00
14610,768,156,58,813.15,140.02,42.99,2024-08-31 17:00:00
14611,2417,145,29,136.55,110.96,3.99,2024-08-31 18:00:00
14612,4995,421,83,530.0,169.12,46.31,2024-08-31 19:00:00
14613,3546,364,92,125.15,8.34,11.86,2024-08-31 20:00:00
14614,2310,211,51,780.09,188.33,24.44,2024-08-31 21:00:00
14615,4884,155,1,525.35,154.94,47.85,2024-08-31 22:00:00
14616,4207,242,5,811.92,106.26,31.98,2024-08-31 23:00:00
14617,4237,76,34,801.07,172.21,12.64,2024-09-01 00:00:00
14618,745,323,78,471.55,165.77,49.12,2024-09-01 01:00:00
14619,2583,378,19,501.91,84.46,40.75,2024-09-01 02:00:00
14620,4175,452,88,37.98,168.12,15.77,2024-09-01 03:00:00
14621,1518,175,40,528.28,38.48,30.0,2024-09-01 04:00:00
14622,2557,111,81,680.69,94.37,27.85,2024-09-01 05:00:00
14623,4162,459,66,241.32,47.22,30.87,2024-09-01 06:00:00
14624,3984,418,95,986.66,25.76,6.21,2024-09-01 07:00:00
14625,1395,18,81,975.08,179.03,32.31,2024-09-01 08:00:00
14626,287,291,64,290.0,74.02,10.79,2024-09-01 09:00:00
14627,3248,274,72,715.84,137.19,16.03,2024-09-01 10:00:00
14628,4219,238,17,39.7,75.64,27.32,2024-09-01 11:00:00
14629,2603,198,38,669.1,109.28,10.73,2024-09-01 12:00:00
14630,4,162,90,627.78,70.26,44.62,2024-09-01 13:00:00
14631,412,417,43,823.94,148.8,20.94,2024-09-01 14:00:00
14632,4346,384,40,311.32,157.51,8.36,2024-09-01 15:00:00
14633,3728,200,45,879.23,86.68,3.13,2024-09-01 16:00:00
14634,1918,234,40,859.4,172.06,39.09,2024-09-01 17:00:00
14635,1357,383,71,672.91,71.71,41.43,2024-09-01 18:00:00
14636,158,340,88,477.61,152.73,4.09,2024-09-01 19:00:00
14637,1601,498,94,622.22,130.36,27.18,2024-09-01 20:00:00
14638,2885,468,90,732.66,91.74,32.7,2024-09-01 21:00:00
14639,3490,43,30,975.5,177.89,45.42,2024-09-01 22:00:00
14640,2383,82,35,130.51,114.88,2.51,2024-09-01 23:00:00
14641,153,27,66,319.94,168.2,17.44,2024-09-02 00:00:00
14642,1630,304,44,782.91,146.93,6.06,2024-09-02 01:00:00
14643,2797,69,4,415.09,106.98,21.49,2024-09-02 02:00:00
14644,2882,199,64,675.76,65.96,18.67,2024-09-02 03:00:00
14645,3803,406,5,141.79,190.28,29.81,2024-09-02 04:00:00
14646,2806,418,48,712.07,12.29,33.79,2024-09-02 05:00:00
14647,4081,427,66,677.32,179.0,48.23,2024-09-02 06:00:00
14648,3471,461,95,589.96,101.77,8.23,2024-09-02 07:00:00
14649,1056,372,27,767.59,150.0,39.98,2024-09-02 08:00:00
14650,2580,480,24,881.31,67.49,42.32,2024-09-02 09:00:00
14651,4149,216,56,831.01,77.46,28.3,2024-09-02 10:00:00
14652,2766,124,45,136.3,38.96,39.41,2024-09-02 11:00:00
14653,1329,16,68,746.95,190.91,17.55,2024-09-02 12:00:00
14654,4045,126,28,455.27,9.62,1.83,2024-09-02 13:00:00
14655,2393,14,5,340.54,77.98,7.62,2024-09-02 14:00:00
14656,3154,39,91,880.85,67.61,8.45,2024-09-02 15:00:00
14657,1,199,47,564.02,162.8,43.78,2024-09-02 16:00:00
14658,167,108,5,506.22,100.82,47.9,2024-09-02 17:00:00
14659,3255,268,5,786.75,34.65,20.19,2024-09-02 18:00:00
14660,1886,468,48,557.78,102.29,32.85,2024-09-02 19:00:00
14661,4369,353,73,859.43,47.97,15.24,2024-09-02 20:00:00
14662,900,311,47,111.87,4.41,22.33,2024-09-02 21:00:00
14663,2249,390,62,778.37,109.36,31.07,2024-09-02 22:00:00
14664,3264,40,27,172.2,72.72,42.82,2024-09-02 23:00:00
14665,3413,347,4,232.98,48.54,21.4,2024-09-03 00:00:00
14666,3578,269,49,187.66,35.28,34.98,2024-09-03 01:00:00
14667,2188,69,88,246.04,91.29,12.51,2024-09-03 02:00:00
14668,1220,152,91,734.51,174.05,16.5,2024-09-03 03:00:00
14669,3133,458,65,658.78,151.87,11.05,2024-09-03 04:00:00
14670,360,187,96,237.48,1.92,43.27,2024-09-03 05:00:00
14671,2040,430,80,277.47,146.5,6.01,2024-09-03 06:00:00
14672,3938,352,87,108.3,15.47,38.52,2024-09-03 07:00:00
14673,3155,457,92,420.29,110.05,31.63,2024-09-03 08:00:00
14674,334,241,61,384.8,156.23,32.54,2024-09-03 09:00:00
14675,731,227,20,154.36,91.21,43.86,2024-09-03 10:00:00
14676,1498,428,81,836.28,75.96,26.59,2024-09-03 11:00:00
14677,1418,204,100,854.07,187.96,3.88,2024-09-03 12:00:00
14678,3764,267,8,117.96,6.82,46.56,2024-09-03 13:00:00
14679,1744,118,82,273.7,22.09,16.93,2024-09-03 14:00:00
14680,4117,317,13,738.73,174.2,1.59,2024-09-03 15:00:00
14681,1974,292,73,871.27,177.36,26.7,2024-09-03 16:00:00
14682,879,456,37,80.96,75.17,17.99,2024-09-03 17:00:00
14683,4273,394,94,903.35,108.5,45.6,2024-09-03 18:00:00
14684,2885,462,43,71.02,33.71,25.58,2024-09-03 19:00:00
14685,3008,222,92,637.45,176.97,2.76,2024-09-03 20:00:00
14686,2596,385,56,31.85,94.34,11.98,2024-09-03 21:00:00
14687,2298,63,50,928.98,113.25,11.24,2024-09-03 22:00:00
14688,661,396,82,360.15,24.49,38.23,2024-09-03 23:00:00
14689,3145,5,20,652.32,123.35,3.39,2024-09-04 00:00:00
14690,3163,334,48,192.78,139.47,16.34,2024-09-04 01:00:00
14691,4222,292,100,328.04,59.65,33.57,2024-09-04 02:00:00
14692,3986,145,19,749.83,179.33,30.71,2024-09-04 03:00:00
14693,1270,442,69,973.27,41.58,32.42,2024-09-04 04:00:00
14694,4707,150,98,992.13,179.58,28.01,2024-09-04 05:00:00
14695,1295,159,17,811.58,140.97,8.87,2024-09-04 06:00:00
14696,1010,410,28,848.72,166.34,33.75,2024-09-04 07:00:00
14697,2092,269,36,969.71,140.12,47.55,2024-09-04 08:00:00
14698,1758,447,38,49.91,86.26,2.15,2024-09-04 09:00:00
14699,1965,451,94,178.45,66.98,18.16,2024-09-04 10:00:00
14700,4644,491,82,62.15,147.08,14.65,2024-09-04 11:00:00
14701,1192,319,70,506.15,60.33,7.49,2024-09-04 12:00:00
14702,1054,11,26,958.9,13.31,13.29,2024-09-04 13:00:00
14703,2842,69,79,586.61,50.15,1.37,2024-09-04 14:00:00
14704,2405,192,1,559.85,151.29,32.17,2024-09-04 15:00:00
14705,3563,102,81,828.42,158.85,30.66,2024-09-04 16:00:00
14706,3705,452,95,929.66,56.04,25.22,2024-09-04 17:00:00
14707,1823,32,2,701.57,66.26,15.77,2024-09-04 18:00:00
14708,1272,202,36,896.42,110.32,48.81,2024-09-04 19:00:00
14709,1720,266,56,183.46,53.13,31.0,2024-09-04 20:00:00
14710,253,108,35,508.37,121.63,44.38,2024-09-04 21:00:00
14711,2769,54,27,370.96,57.13,15.37,2024-09-04 22:00:00
14712,1560,439,67,339.2,25.05,37.79,2024-09-04 23:00:00
14713,737,338,56,222.11,31.81,0.39,2024-09-05 00:00:00
14714,4996,190,46,895.06,50.86,33.87,2024-09-05 01:00:00
14715,1929,239,20,455.87,34.41,37.43,2024-09-05 02:00:00
14716,2191,439,8,534.95,194.89,13.57,2024-09-05 03:00:00
14717,1003,343,93,283.55,132.02,49.91,2024-09-05 04:00:00
14718,2986,338,72,963.22,36.67,24.96,2024-09-05 05:00:00
14719,1923,291,91,615.1,85.36,18.53,2024-09-05 06:00:00
14720,3753,323,26,10.69,54.56,9.33,2024-09-05 07:00:00
14721,4138,321,74,275.21,137.22,7.86,2024-09-05 08:00:00
14722,3703,273,62,999.35,173.59,10.41,2024-09-05 09:00:00
14723,3193,42,94,975.03,80.76,26.85,2024-09-05 10:00:00
14724,3835,443,33,549.17,86.34,26.87,2024-09-05 11:00:00
14725,4439,198,61,568.48,80.29,26.57,2024-09-05 12:00:00
14726,4428,377,100,902.57,90.4,42.99,2024-09-05 13:00:00
14727,3528,121,20,711.48,8.13,0.18,2024-09-05 14:00:00
14728,341,395,68,932.89,118.93,13.42,2024-09-05 15:00:00
14729,2389,334,87,484.34,190.46,44.29,2024-09-05 16:00:00
14730,3488,497,29,976.14,157.28,5.09,2024-09-05 17:00:00
14731,1701,284,46,544.15,172.42,9.82,2024-09-05 18:00:00
14732,1234,295,96,648.39,46.6,16.4,2024-09-05 19:00:00
14733,2571,182,37,91.74,121.83,40.65,2024-09-05 20:00:00
14734,2299,100,90,615.51,178.7,29.23,2024-09-05 21:00:00
14735,138,11,53,770.1,14.65,27.83,2024-09-05 22:00:00
14736,2799,371,5,444.91,175.57,46.26,2024-09-05 23:00:00
14737,2931,233,88,507.41,13.84,24.42,2024-09-06 00:00:00
14738,3921,442,66,399.39,196.63,47.36,2024-09-06 01:00:00
14739,4183,117,15,969.35,17.7,6.79,2024-09-06 02:00:00
14740,1834,424,46,481.86,74.23,20.05,2024-09-06 03:00:00
14741,2140,500,57,134.95,11.87,41.13,2024-09-06 04:00:00
14742,208,388,8,38.58,12.3,7.6,2024-09-06 05:00:00
14743,2234,64,37,774.74,173.39,8.86,2024-09-06 06:00:00
14744,1851,176,57,552.2,13.66,19.15,2024-09-06 07:00:00
14745,1688,454,14,12.74,158.73,46.44,2024-09-06 08:00:00
14746,2204,486,5,388.7,181.47,9.18,2024-09-06 09:00:00
14747,2209,83,73,914.91,187.07,47.79,2024-09-06 10:00:00
14748,851,415,86,948.28,172.94,33.63,2024-09-06 11:00:00
14749,2204,2,43,63.02,191.08,23.61,2024-09-06 12:00:00
14750,3691,299,49,132.19,11.31,0.98,2024-09-06 13:00:00
14751,3356,217,44,14.82,199.33,26.28,2024-09-06 14:00:00
14752,2610,242,56,869.99,5.08,20.84,2024-09-06 15:00:00
14753,224,297,48,80.18,34.14,39.56,2024-09-06 16:00:00
14754,3775,60,30,116.82,17.11,28.01,2024-09-06 17:00:00
14755,1412,368,33,235.35,149.06,48.69,2024-09-06 18:00:00
14756,4393,203,37,918.08,18.32,5.68,2024-09-06 19:00:00
14757,323,430,50,691.35,59.24,45.76,2024-09-06 20:00:00
14758,1512,40,7,620.71,127.98,19.04,2024-09-06 21:00:00
14759,2087,315,67,786.81,100.11,25.42,2024-09-06 22:00:00
14760,4601,45,43,696.35,28.11,42.67,2024-09-06 23:00:00
14761,2288,298,40,748.47,104.79,34.27,2024-09-07 00:00:00
14762,687,119,32,82.92,68.79,47.31,2024-09-07 01:00:00
14763,2018,492,100,593.87,117.6,49.23,2024-09-07 02:00:00
14764,1469,405,55,755.68,108.16,32.11,2024-09-07 03:00:00
14765,3924,131,83,570.0,197.91,28.03,2024-09-07 04:00:00
14766,4836,450,95,21.68,172.84,12.72,2024-09-07 05:00:00
14767,997,395,94,219.01,1.73,13.85,2024-09-07 06:00:00
14768,2535,280,89,963.27,36.03,12.76,2024-09-07 07:00:00
14769,2813,50,77,707.65,182.71,39.26,2024-09-07 08:00:00
14770,623,88,76,691.62,108.35,30.81,2024-09-07 09:00:00
14771,3825,21,9,663.65,152.13,36.81,2024-09-07 10:00:00
14772,2784,409,9,136.53,101.2,40.83,2024-09-07 11:00:00
14773,4394,388,64,14.04,157.37,44.68,2024-09-07 12:00:00
14774,1076,232,45,446.25,27.42,7.43,2024-09-07 13:00:00
14775,304,381,91,449.88,147.84,43.77,2024-09-07 14:00:00
14776,664,43,61,813.69,174.05,32.32,2024-09-07 15:00:00
14777,2947,431,95,189.75,53.86,45.91,2024-09-07 16:00:00
14778,3995,23,70,282.36,74.3,46.44,2024-09-07 17:00:00
14779,1993,444,93,87.46,118.53,21.39,2024-09-07 18:00:00
14780,3496,216,94,405.88,173.78,35.74,2024-09-07 19:00:00
14781,2695,277,38,263.43,181.65,41.31,2024-09-07 20:00:00
14782,4305,194,75,270.27,107.35,12.95,2024-09-07 21:00:00
14783,3199,215,46,261.51,131.95,24.35,2024-09-07 22:00:00
14784,519,179,70,239.2,174.71,13.04,2024-09-07 23:00:00
14785,4434,143,64,326.6,47.03,4.52,2024-09-08 00:00:00
14786,1870,314,95,541.32,165.22,34.93,2024-09-08 01:00:00
14787,3811,26,35,443.33,53.11,28.66,2024-09-08 02:00:00
14788,913,218,12,72.81,116.62,20.06,2024-09-08 03:00:00
14789,3935,476,48,431.6,187.0,10.71,2024-09-08 04:00:00
14790,4903,59,63,847.82,102.79,9.55,2024-09-08 05:00:00
14791,3189,346,45,109.7,19.59,14.05,2024-09-08 06:00:00
14792,1316,45,6,944.92,179.27,49.11,2024-09-08 07:00:00
14793,3229,450,45,315.5,117.41,48.13,2024-09-08 08:00:00
14794,572,419,90,24.39,15.16,42.26,2024-09-08 09:00:00
14795,3256,224,32,260.62,3.1,3.51,2024-09-08 10:00:00
14796,2472,350,68,78.96,53.0,41.61,2024-09-08 11:00:00
14797,98,256,3,570.72,24.94,37.81,2024-09-08 12:00:00
14798,4034,110,2,323.16,126.06,46.94,2024-09-08 13:00:00
14799,1640,320,20,808.81,119.75,23.4,2024-09-08 14:00:00
14800,4843,340,83,735.3,168.34,25.79,2024-09-08 15:00:00
14801,4028,250,39,473.91,103.16,28.43,2024-09-08 16:00:00
14802,261,77,12,565.0,51.37,27.34,2024-09-08 17:00:00
14803,936,283,61,612.68,11.01,15.76,2024-09-08 18:00:00
14804,1798,87,36,278.0,3.09,8.15,2024-09-08 19:00:00
14805,332,250,92,147.98,185.23,35.62,2024-09-08 20:00:00
14806,4211,208,9,382.75,29.76,45.64,2024-09-08 21:00:00
14807,268,159,44,103.91,100.34,33.35,2024-09-08 22:00:00
14808,2060,12,75,321.71,159.16,41.47,2024-09-08 23:00:00
14809,73,225,53,557.08,185.8,26.11,2024-09-09 00:00:00
14810,2922,358,30,544.71,41.14,25.31,2024-09-09 01:00:00
14811,2454,301,66,129.41,47.15,49.28,2024-09-09 02:00:00
14812,3889,384,38,18.26,36.77,49.73,2024-09-09 03:00:00
14813,178,32,38,98.05,32.63,30.48,2024-09-09 04:00:00
14814,2000,54,33,45.79,91.54,18.61,2024-09-09 05:00:00
14815,772,450,71,406.46,127.55,18.68,2024-09-09 06:00:00
14816,946,242,85,395.85,141.55,33.63,2024-09-09 07:00:00
14817,4496,369,55,249.2,66.11,11.3,2024-09-09 08:00:00
14818,270,115,76,223.29,125.14,49.01,2024-09-09 09:00:00
14819,1856,471,85,402.46,1.47,35.68,2024-09-09 10:00:00
14820,1656,288,23,95.71,177.77,8.14,2024-09-09 11:00:00
14821,3753,399,70,222.17,174.08,18.27,2024-09-09 12:00:00
14822,2534,104,14,411.63,109.27,11.26,2024-09-09 13:00:00
14823,4155,311,96,103.88,49.43,4.39,2024-09-09 14:00:00
14824,2690,297,49,842.41,194.47,32.28,2024-09-09 15:00:00
14825,4983,127,45,679.26,162.32,5.31,2024-09-09 16:00:00
14826,4362,40,77,389.29,4.37,19.87,2024-09-09 17:00:00
14827,2123,72,27,158.89,94.46,33.51,2024-09-09 18:00:00
14828,3162,235,75,202.25,21.31,8.15,2024-09-09 19:00:00
14829,505,370,96,128.89,27.32,44.22,2024-09-09 20:00:00
14830,2405,433,67,168.48,1.26,9.33,2024-09-09 21:00:00
14831,2202,470,49,428.29,137.85,30.57,2024-09-09 22:00:00
14832,3290,247,2,253.21,51.25,46.2,2024-09-09 23:00:00
14833,4582,294,94,885.73,61.66,4.86,2024-09-10 00:00:00
14834,1154,247,60,961.32,10.36,5.34,2024-09-10 01:00:00
14835,4162,312,66,694.45,2.58,6.37,2024-09-10 02:00:00
14836,2428,34,59,810.67,158.75,17.94,2024-09-10 03:00:00
14837,1337,129,93,262.57,132.62,33.61,2024-09-10 04:00:00
14838,407,10,60,668.37,77.08,26.98,2024-09-10 05:00:00
14839,3479,168,22,67.42,14.91,14.98,2024-09-10 06:00:00
14840,4045,272,89,960.61,155.39,30.94,2024-09-10 07:00:00
14841,277,216,46,673.5,185.34,22.38,2024-09-10 08:00:00
14842,3481,430,53,323.68,105.96,17.7,2024-09-10 09:00:00
14843,2362,408,19,775.31,28.65,19.18,2024-09-10 10:00:00
14844,2597,240,49,25.64,130.85,18.03,2024-09-10 11:00:00
14845,1969,14,80,382.47,15.23,25.64,2024-09-10 12:00:00
14846,461,90,17,896.7,33.94,19.07,2024-09-10 13:00:00
14847,2447,423,27,270.57,94.68,16.04,2024-09-10 14:00:00
14848,3740,18,19,671.24,50.56,16.12,2024-09-10 15:00:00
14849,1583,340,30,366.5,186.11,11.03,2024-09-10 16:00:00
14850,3518,169,78,398.44,161.97,10.57,2024-09-10 17:00:00
14851,4803,56,46,748.48,56.08,14.37,2024-09-10 18:00:00
14852,4199,164,64,911.1,192.8,48.62,2024-09-10 19:00:00
14853,2376,152,32,175.05,76.28,10.29,2024-09-10 20:00:00
14854,2740,90,53,284.12,114.11,22.28,2024-09-10 21:00:00
14855,972,285,23,492.91,113.24,45.44,2024-09-10 22:00:00
14856,1326,496,36,617.68,130.27,0.67,2024-09-10 23:00:00
14857,153,22,10,473.11,49.48,30.28,2024-09-11 00:00:00
14858,3609,267,59,807.47,184.49,43.52,2024-09-11 01:00:00
14859,3961,297,29,770.41,53.87,8.46,2024-09-11 02:00:00
14860,3107,433,11,411.19,133.3,40.65,2024-09-11 03:00:00
14861,3087,246,38,50.21,153.39,32.34,2024-09-11 04:00:00
14862,730,139,79,202.55,176.42,41.08,2024-09-11 05:00:00
14863,3968,52,32,492.08,91.93,3.64,2024-09-11 06:00:00
14864,4170,67,91,928.24,142.63,3.64,2024-09-11 07:00:00
14865,4952,85,52,571.89,17.99,7.23,2024-09-11 08:00:00
14866,4003,250,1,535.09,155.83,48.95,2024-09-11 09:00:00
14867,2333,331,14,726.73,151.38,43.98,2024-09-11 10:00:00
14868,1574,392,3,160.77,82.71,28.66,2024-09-11 11:00:00
14869,3269,415,30,155.45,63.38,26.47,2024-09-11 12:00:00
14870,4376,123,31,351.94,76.66,12.83,2024-09-11 13:00:00
14871,4883,202,1,994.9,19.02,10.67,2024-09-11 14:00:00
14872,686,6,46,877.18,127.92,11.8,2024-09-11 15:00:00
14873,3889,337,14,683.31,182.69,36.53,2024-09-11 16:00:00
14874,1580,486,36,397.24,133.48,31.74,2024-09-11 17:00:00
14875,969,199,46,559.13,116.52,25.14,2024-09-11 18:00:00
14876,3738,224,55,310.52,198.15,41.69,2024-09-11 19:00:00
14877,2034,13,36,677.56,108.83,3.06,2024-09-11 20:00:00
14878,768,6,43,424.66,69.82,1.91,2024-09-11 21:00:00
14879,646,451,43,129.01,141.23,41.05,2024-09-11 22:00:00
14880,4122,411,15,222.94,104.76,20.87,2024-09-11 23:00:00
14881,1080,121,38,612.61,194.45,33.31,2024-09-12 00:00:00
14882,637,45,89,697.62,179.69,20.27,2024-09-12 01:00:00
14883,4326,362,44,105.06,189.42,21.98,2024-09-12 02:00:00
14884,2101,26,55,810.26,1.2,1.22,2024-09-12 03:00:00
14885,101,4,55,826.1,67.51,26.57,2024-09-12 04:00:00
14886,3918,293,78,725.85,125.82,1.87,2024-09-12 05:00:00
14887,4900,277,88,686.75,62.36,17.64,2024-09-12 06:00:00
14888,869,499,58,239.55,131.63,6.92,2024-09-12 07:00:00
14889,4098,284,57,920.43,143.28,10.97,2024-09-12 08:00:00
14890,22,210,56,275.89,125.03,45.38,2024-09-12 09:00:00
14891,2626,288,2,190.68,92.19,48.47,2024-09-12 10:00:00
14892,1904,359,34,642.15,139.65,1.75,2024-09-12 11:00:00
14893,2577,181,49,370.46,156.29,45.71,2024-09-12 12:00:00
14894,4110,253,64,933.7,139.52,42.57,2024-09-12 13:00:00
14895,4615,417,87,465.65,162.59,25.86,2024-09-12 14:00:00
14896,3294,282,8,172.08,189.5,24.24,2024-09-12 15:00:00
14897,1936,145,69,957.95,21.4,19.41,2024-09-12 16:00:00
14898,616,440,58,520.28,181.38,32.71,2024-09-12 17:00:00
14899,2451,116,93,523.37,55.43,9.21,2024-09-12 18:00:00
14900,3585,349,43,391.94,113.19,3.8,2024-09-12 19:00:00
14901,287,468,62,837.63,188.53,48.99,2024-09-12 20:00:00
14902,3319,30,52,294.77,124.39,41.08,2024-09-12 21:00:00
14903,1924,377,33,23.57,17.75,19.06,2024-09-12 22:00:00
14904,4922,242,20,502.31,100.35,3.37,2024-09-12 23:00:00
14905,2774,5,80,926.63,178.98,47.87,2024-09-13 00:00:00
14906,2091,374,59,280.53,83.01,2.66,2024-09-13 01:00:00
14907,2802,262,60,273.64,169.74,0.23,2024-09-13 02:00:00
14908,993,106,63,740.72,159.04,14.5,2024-09-13 03:00:00
14909,1585,124,56,777.78,181.38,37.29,2024-09-13 04:00:00
14910,1904,446,37,441.2,53.35,42.27,2024-09-13 05:00:00
14911,876,499,60,835.31,99.81,29.29,2024-09-13 06:00:00
14912,4830,394,88,180.21,67.71,23.06,2024-09-13 07:00:00
14913,1886,326,51,373.36,107.32,0.84,2024-09-13 08:00:00
14914,144,138,29,410.24,4.81,17.47,2024-09-13 09:00:00
14915,2257,106,99,319.67,49.09,4.28,2024-09-13 10:00:00
14916,1123,213,9,225.56,194.83,11.05,2024-09-13 11:00:00
14917,700,300,86,344.77,121.02,3.52,2024-09-13 12:00:00
14918,4210,56,84,27.82,35.49,44.85,2024-09-13 13:00:00
14919,271,132,40,706.32,102.16,35.43,2024-09-13 14:00:00
14920,63,269,68,687.12,139.9,22.77,2024-09-13 15:00:00
14921,1008,122,43,455.72,121.14,46.56,2024-09-13 16:00:00
14922,2844,202,100,329.69,100.88,10.51,2024-09-13 17:00:00
14923,2273,208,76,439.75,135.12,47.68,2024-09-13 18:00:00
14924,1983,275,23,937.16,34.22,3.8,2024-09-13 19:00:00
14925,2429,454,8,607.53,88.2,40.01,2024-09-13 20:00:00
14926,3725,90,74,734.04,150.3,16.5,2024-09-13 21:00:00
14927,4414,190,64,237.22,116.31,6.69,2024-09-13 22:00:00
14928,2756,265,23,103.81,181.35,33.11,2024-09-13 23:00:00
14929,3735,46,93,92.35,89.31,31.81,2024-09-14 00:00:00
14930,1293,312,96,477.3,27.3,46.72,2024-09-14 01:00:00
14931,4510,330,56,719.52,10.7,13.88,2024-09-14 02:00:00
14932,4321,40,14,776.38,96.01,38.33,2024-09-14 03:00:00
14933,1178,67,80,723.21,88.08,46.09,2024-09-14 04:00:00
14934,4717,113,17,913.63,52.05,22.87,2024-09-14 05:00:00
14935,2621,339,20,61.48,118.51,20.91,2024-09-14 06:00:00
14936,2537,62,12,856.79,50.78,18.49,2024-09-14 07:00:00
14937,1969,227,73,664.07,44.05,49.19,2024-09-14 08:00:00
14938,1196,174,72,183.76,124.82,30.45,2024-09-14 09:00:00
14939,2832,134,41,685.56,189.04,46.13,2024-09-14 10:00:00
14940,508,285,85,516.64,41.35,22.53,2024-09-14 11:00:00
