CustomerID,Customer_Gender,Age,Income,Region
2674,Male,72,84427,Asia
2675,Female,33,132470,Europe
2676,Female,64,82047,Asia
2677,Male,70,93290,Africa
2678,Non-Binary,32,67014,South America
2679,Male,42,24078,Africa
2680,Female,53,98389,South America
2681,Non-Binary,28,70519,South America
2682,Male,68,24042,North America
2683,Female,32,69052,Europe
2684,Male,21,34389,Africa
2685,Female,38,115961,South America
2686,Male,30,88111,Africa
2687,Male,39,125058,Africa
2688,Non-Binary,36,113715,South America
2689,Non-Binary,51,70733,Australia
2690,Non-Binary,31,54754,Asia
2691,Male,21,38624,Europe
2692,Female,65,105886,Europe
2693,Female,70,46681,Australia
2694,Female,69,109524,North America
2695,Female,63,101006,Australia
2696,Non-Binary,44,44704,North America
2697,Female,46,124272,North America
2698,Non-Binary,64,114913,Australia
2699,Male,45,114108,Europe
2700,Male,52,143731,Asia
2701,Female,25,27493,Europe
2702,Male,33,89639,Europe
2703,Female,59,120380,Europe
2704,Non-Binary,53,74383,Australia
2705,Male,47,22994,Australia
2706,Non-Binary,35,89280,Australia
2707,Female,19,67234,Europe
2708,Male,66,67291,Asia
2709,Male,30,148674,North America
2710,Male,21,112868,Africa
2711,Non-Binary,43,25594,North America
2712,Female,42,125835,North America
2713,Non-Binary,47,27371,Africa
2714,Non-Binary,28,67315,Europe
2715,Non-Binary,24,103564,Asia
2716,Non-Binary,48,147251,Asia
2717,Male,61,121448,North America
2718,Non-Binary,27,99526,Africa
2719,Non-Binary,56,132387,South America
2720,Male,30,36626,Europe
2721,Female,48,106005,North America
2722,Male,24,126258,Asia
2723,Male,73,125573,Australia
2724,Female,66,27130,Australia
2725,Female,59,26828,Africa
2726,Non-Binary,59,77514,Africa
2727,Female,73,127148,North America
2728,Non-Binary,53,132524,South America
2729,Female,37,124635,Asia
2730,Male,21,72664,North America
2731,Non-Binary,71,131701,South America
2732,Male,24,37883,Africa
2733,Female,71,63059,Australia
2734,Male,18,104078,Europe
2735,Female,61,62932,Australia
2736,Male,73,149900,Asia
2737,Non-Binary,62,81269,Asia
2738,Male,59,139850,Australia
2739,Female,64,95986,Australia
2740,Male,30,105959,South America
2741,Non-Binary,72,22035,North America
2742,Female,39,129767,Africa
2743,Female,71,60745,South America
2744,Male,38,37241,Europe
2745,Non-Binary,39,72975,Australia
2746,Female,45,43154,Europe
2747,Male,26,45625,Europe
2748,Female,43,64950,South America
2749,Male,26,118602,Africa
2750,Female,32,76396,Asia
2751,Female,27,119227,North America
2752,Male,41,138920,Asia
2753,Non-Binary,74,33331,Africa
2754,Non-Binary,59,83927,Asia
2755,Female,25,106226,Australia
2756,Non-Binary,41,104719,Australia
2757,Female,33,83014,South America
2758,Male,66,59346,Europe
2759,Male,43,90411,Africa
2760,Male,44,74478,Africa
2761,Male,54,32254,Asia
2762,Male,21,75734,South America
2763,Male,67,48621,Asia
2764,Female,41,136490,Asia
2765,Male,36,96441,Africa
2766,Non-Binary,53,66121,Asia
2767,Male,56,147386,Europe
2768,Male,27,101418,Asia
2769,Female,42,80197,Europe
2770,Non-Binary,35,104577,Africa
2771,Non-Binary,36,114634,South America
2772,Female,53,138034,Australia
2773,Non-Binary,27,62431,Europe
2774,Female,50,137637,South America
2775,Male,72,119245,South America
2776,Female,67,120211,Europe
2777,Female,22,24837,Africa
2778,Female,64,131984,North America
2779,Non-Binary,66,110025,South America
2780,Female,52,103163,South America
2781,Male,61,91232,Africa
2782,Non-Binary,51,68994,Africa
2783,Non-Binary,50,99079,Asia
2784,Female,72,32615,Africa
2785,Female,38,21466,South America
2786,Non-Binary,34,50771,Europe
2787,Female,39,138645,North America
2788,Non-Binary,65,103886,Asia
2789,Non-Binary,54,85911,Europe
2790,Non-Binary,32,118566,North America
2791,Female,52,40746,North America
2792,Non-Binary,45,108422,North America
2793,Non-Binary,24,129884,Australia
2794,Female,49,80739,Europe
2795,Male,28,128440,Asia
2796,Male,27,118187,Asia
2797,Female,26,93369,North America
2798,Non-Binary,31,21893,Europe
2799,Non-Binary,30,50573,Australia
2800,Non-Binary,74,116907,North America
2801,Female,42,60874,Africa
2802,Non-Binary,19,97362,Asia
2803,Female,52,119956,South America
2804,Non-Binary,24,107460,North America
2805,Non-Binary,38,147021,Africa
2806,Male,35,138580,Asia
2807,Female,20,53367,Australia
2808,Female,59,41199,Europe
2809,Female,71,136600,Asia
2810,Female,56,111404,Europe
2811,Male,58,94328,Europe
2812,Male,66,77724,Australia
2813,Male,28,106133,Australia
2814,Male,56,56405,North America
2815,Non-Binary,41,118232,North America
2816,Male,63,128659,Asia
2817,Non-Binary,36,35989,Australia
2818,Non-Binary,21,48931,Africa
2819,Female,43,29290,Asia
2820,Non-Binary,55,58367,South America
2821,Female,59,141136,Europe
2822,Female,49,99878,Europe
2823,Non-Binary,56,110477,North America
2824,Female,62,99481,Africa
2825,Male,63,96298,Australia
2826,Male,53,146299,Australia
2827,Non-Binary,57,50133,North America
2828,Male,54,132616,South America
2829,Female,50,125686,Asia
2830,Male,53,47052,Asia
2831,Female,20,127286,Africa
2832,Male,26,105489,North America
2833,Male,25,60475,North America
2834,Male,50,102666,South America
2835,Female,23,116622,Asia
2836,Male,58,77656,North America
2837,Female,56,24633,Australia
2838,Non-Binary,21,37304,Africa
2839,Female,30,127573,Asia
2840,Male,66,117820,South America
2841,Female,19,66546,Africa
2842,Male,22,27008,Europe
2843,Non-Binary,61,68291,Australia
2844,Male,44,47405,South America
2845,Female,49,137069,Africa
2846,Male,38,56386,North America
2847,Female,25,110909,Europe
2848,Male,55,40827,South America
2849,Male,25,53040,North America
2850,Male,67,80354,Australia
2851,Male,20,98543,Europe
2852,Non-Binary,71,38157,Asia
2853,Non-Binary,61,117693,North America
2854,Non-Binary,20,55315,Africa
2855,Male,39,55932,South America
2856,Male,23,41164,Europe
2857,Male,19,34414,North America
2858,Male,40,147597,Asia
2859,Female,61,34327,South America
2860,Male,19,133880,South America
2861,Non-Binary,55,20946,North America
2862,Male,34,34693,Asia
2863,Male,52,47241,Australia
2864,Non-Binary,51,135194,Australia
2865,Non-Binary,40,115790,Europe
2866,Non-Binary,47,35540,North America
2867,Non-Binary,69,92255,Europe
2868,Male,25,84757,Australia
2869,Male,39,61203,South America
2870,Female,61,45081,Europe
2871,Female,53,81861,Asia
2872,Female,22,31350,Africa
2873,Female,30,75512,Australia
2874,Non-Binary,46,76809,Australia
2875,Male,48,121894,Asia
2876,Non-Binary,64,117557,Europe
2877,Non-Binary,74,62832,North America
2878,Non-Binary,72,48369,South America
2879,Non-Binary,33,51728,Africa
2880,Male,59,37576,North America
2881,Male,47,49001,North America
2882,Female,74,147625,Asia
2883,Female,72,103384,Europe
2884,Female,33,20390,Australia
2885,Non-Binary,29,107535,Australia
2886,Male,34,65436,Asia
2887,Female,33,31569,Europe
2888,Female,29,33029,Asia
2889,Male,25,42490,Australia
2890,Female,37,65875,North America
2891,Female,20,143552,South America
2892,Female,33,120864,Europe
2893,Female,47,25867,Africa
2894,Non-Binary,62,100820,Africa
2895,Female,40,119515,North America
2896,Male,45,29121,Asia
2897,Non-Binary,68,21539,Asia
2898,Non-Binary,57,111024,Australia
2899,Non-Binary,71,37027,North America
2900,Female,22,147402,Australia
2901,Female,37,94229,Australia
2902,Female,57,28921,Africa
2903,Female,73,70435,Australia
2904,Female,61,142368,Australia
2905,Male,18,30310,Africa
2906,Female,74,83965,Asia
2907,Non-Binary,47,142033,Europe
2908,Female,38,131048,South America
2909,Male,37,116444,Australia
2910,Male,23,89922,Europe
2911,Male,39,117799,Africa
2912,Female,35,113948,Europe
2913,Non-Binary,25,102839,South America
2914,Male,56,32242,Europe
2915,Male,49,137027,Europe
2916,Male,50,132561,Europe
2917,Non-Binary,70,28947,Europe
2918,Female,33,132250,North America
2919,Non-Binary,29,91466,Australia
2920,Non-Binary,55,123706,Africa
2921,Male,69,140351,South America
2922,Non-Binary,51,144749,Africa
2923,Non-Binary,31,81816,North America
2924,Non-Binary,53,68785,North America
2925,Non-Binary,50,139963,North America
2926,Male,40,20507,Australia
2927,Female,67,86972,North America
2928,Non-Binary,62,47151,Europe
2929,Non-Binary,19,31618,Africa
2930,Male,58,94286,Asia
2931,Male,38,36122,South America
2932,Female,19,27354,North America
2933,Non-Binary,44,129598,Africa
2934,Female,74,50979,North America
2935,Non-Binary,26,106436,Australia
2936,Female,18,99376,North America
2937,Female,28,72774,North America
2938,Female,20,122703,North America
2939,Non-Binary,69,25037,North America
2940,Non-Binary,40,48633,South America
2941,Female,43,44495,Africa
2942,Male,21,84550,Australia
2943,Non-Binary,35,101384,North America
2944,Non-Binary,72,56483,North America
2945,Female,23,133181,North America
2946,Female,52,93373,North America
2947,Non-Binary,39,54069,Europe
2948,Female,60,27370,Europe
2949,Male,32,139873,Asia
2950,Male,39,136843,North America
2951,Male,54,91947,Asia
2952,Male,69,59133,South America
2953,Male,59,116035,Asia
2954,Female,29,115761,Africa
2955,Male,64,133753,Europe
2956,Male,66,20692,Europe
2957,Female,59,48926,North America
2958,Male,55,119782,North America
2959,Non-Binary,35,124700,South America
2960,Non-Binary,62,93984,Australia
2961,Male,52,63390,South America
2962,Male,47,69593,Africa
2963,Female,41,95609,North America
2964,Male,59,120950,North America
2965,Non-Binary,47,25209,South America
2966,Male,31,146700,South America
2967,Female,23,26533,South America
2968,Non-Binary,20,106597,Europe
2969,Female,33,27211,Asia
2970,Male,24,29927,Asia
2971,Male,69,97463,North America
2972,Non-Binary,31,137333,Europe
2973,Non-Binary,26,44594,South America
2974,Male,32,94852,North America
2975,Male,38,97713,Europe
2976,Non-Binary,52,96382,Africa
2977,Non-Binary,19,27933,Australia
2978,Non-Binary,44,123780,Europe
2979,Male,19,132157,North America
2980,Male,52,60696,Asia
2981,Female,35,85449,South America
2982,Male,31,87616,Australia
2983,Non-Binary,37,26089,Africa
2984,Non-Binary,35,76548,Australia
2985,Non-Binary,27,46123,Australia
2986,Non-Binary,42,27797,Europe
2987,Male,19,70013,North America
2988,Male,42,28346,North America
2989,Female,71,105414,Australia
2990,Non-Binary,50,53672,South America
2991,Male,53,37653,North America
2992,Female,48,69556,Australia
2993,Non-Binary,31,143723,North America
2994,Female,18,128278,South America
2995,Female,63,46140,Africa
2996,Male,33,21184,Australia
2997,Non-Binary,71,143626,Asia
2998,Non-Binary,63,54493,Asia
2999,Male,69,64148,Australia
3000,Non-Binary,20,44846,Europe
3001,Female,52,131361,Africa
3002,Male,58,42195,Europe
3003,Male,23,25606,Asia
3004,Non-Binary,42,23956,South America
3005,Male,30,36555,Australia
3006,Non-Binary,70,110385,North America
3007,Non-Binary,51,38690,Asia
3008,Female,25,78502,Africa
3009,Male,38,144586,Asia
3010,Female,51,68849,Africa
3011,Male,21,46347,Africa
3012,Male,42,118725,Australia
3013,Male,32,123844,Africa
3014,Non-Binary,21,111321,Europe
3015,Male,62,69056,South America
3016,Male,29,83851,Asia
3017,Non-Binary,49,118234,South America
3018,Female,49,101502,North America
3019,Female,45,116633,Asia
3020,Non-Binary,30,101418,South America
3021,Non-Binary,48,90211,South America
3022,Female,31,61850,Australia
3023,Male,37,98545,Australia
3024,Female,35,47843,North America
3025,Non-Binary,46,82320,Africa
3026,Female,23,49793,Asia
3027,Male,49,59516,Australia
3028,Male,46,124407,Asia
3029,Female,60,149045,North America
3030,Female,19,37857,Australia
3031,Male,40,39627,Australia
3032,Female,36,81822,Africa
3033,Non-Binary,48,104101,Asia
3034,Non-Binary,68,111561,Asia
3035,Male,22,72248,Asia
3036,Female,36,75798,Africa
3037,Male,51,113368,Australia
3038,Male,27,64116,North America
3039,Male,42,95318,Asia
3040,Non-Binary,19,124186,South America
3041,Non-Binary,28,147119,Africa
3042,Non-Binary,67,107902,Europe
3043,Male,48,48557,North America
3044,Non-Binary,73,91334,South America
3045,Non-Binary,32,95163,Asia
3046,Female,26,126719,Europe
3047,Non-Binary,40,143099,North America
3048,Male,36,98002,Africa
3049,Male,26,62614,Europe
3050,Non-Binary,52,32720,Australia
3051,Female,38,77608,Europe
3052,Female,26,127449,South America
3053,Non-Binary,45,122828,North America
3054,Non-Binary,63,146613,South America
3055,Non-Binary,68,92095,South America
3056,Non-Binary,24,125924,Asia
3057,Male,33,104694,Africa
3058,Male,33,116452,Europe
3059,Female,50,107593,North America
3060,Non-Binary,21,55892,Australia
3061,Female,21,126975,Africa
3062,Non-Binary,56,97242,Africa
3063,Non-Binary,57,136041,North America
3064,Non-Binary,34,146202,Africa
3065,Male,54,97606,Asia
3066,Female,56,143769,Africa
3067,Non-Binary,69,138542,Asia
3068,Non-Binary,46,126438,Europe
3069,Non-Binary,69,20924,Europe
3070,Male,53,71322,South America
3071,Female,55,46478,Asia
3072,Male,56,91042,Australia
3073,Non-Binary,67,66418,Europe
3074,Male,54,82217,Africa
3075,Non-Binary,69,120699,North America
3076,Non-Binary,52,110140,North America
3077,Male,24,100846,Asia
3078,Male,44,93762,Australia
3079,Female,45,31781,South America
3080,Female,39,25515,Africa
3081,Female,31,137358,Asia
3082,Non-Binary,24,56133,North America
3083,Male,54,102508,Asia
3084,Non-Binary,39,117628,Africa
3085,Female,22,96946,Australia
3086,Female,72,105058,Australia
3087,Male,19,29095,Europe
3088,Female,44,108583,Africa
3089,Female,38,40470,Europe
3090,Male,71,63129,Europe
3091,Male,55,28531,Europe
3092,Non-Binary,32,57038,Asia
3093,Male,38,107939,North America
3094,Female,27,62674,Australia
3095,Non-Binary,40,147572,Asia
3096,Non-Binary,73,114658,North America
3097,Female,56,102476,Australia
3098,Female,22,49831,Africa
3099,Male,18,77174,Australia
3100,Female,30,31279,Australia
3101,Non-Binary,38,58220,Australia
3102,Female,43,80610,South America
3103,Female,67,72719,Africa
3104,Non-Binary,62,144936,Asia
3105,Female,38,73051,Asia
3106,Male,70,92013,North America
3107,Female,35,76652,Asia
3108,Male,54,85524,Europe
3109,Male,62,102936,Australia
3110,Female,49,26470,Asia
3111,Non-Binary,53,87598,North America
3112,Non-Binary,34,61798,North America
3113,Non-Binary,52,144517,Europe
3114,Female,66,73473,North America
3115,Female,28,39880,South America
3116,Female,38,120117,Australia
3117,Female,69,64439,Australia
3118,Non-Binary,72,140944,Australia
3119,Male,70,34308,Africa
3120,Non-Binary,43,111563,Asia
3121,Female,21,116256,South America
3122,Non-Binary,51,55081,Asia
3123,Female,69,95242,South America
3124,Non-Binary,65,70383,Asia
3125,Female,35,29837,Europe
3126,Male,57,124135,North America
3127,Non-Binary,52,72151,North America
3128,Male,58,138128,Europe
3129,Male,46,56824,South America
3130,Male,69,53073,Africa
3131,Male,46,132651,South America
3132,Female,55,117624,North America
3133,Female,59,113648,Africa
3134,Female,38,46299,Asia
3135,Male,59,119993,Africa
3136,Male,30,78861,South America
3137,Female,66,50063,Europe
3138,Non-Binary,58,89453,Asia
3139,Non-Binary,34,141768,South America
3140,Non-Binary,73,143299,Asia
3141,Male,26,88472,Africa
3142,Male,58,122166,North America
3143,Non-Binary,18,34506,South America
3144,Non-Binary,19,114341,Europe
3145,Female,65,99854,Africa
3146,Female,46,133604,South America
3147,Non-Binary,50,46026,Europe
3148,Female,27,47672,South America
3149,Female,67,58417,Africa
3150,Female,57,72413,South America
3151,Non-Binary,38,144044,Asia
3152,Non-Binary,45,85066,Africa
3153,Non-Binary,28,79213,South America
3154,Male,72,70971,North America
3155,Male,51,47281,South America
3156,Non-Binary,25,133978,Asia
3157,Male,39,48091,Europe
3158,Female,25,70494,Europe
3159,Male,66,123864,Europe
3160,Non-Binary,32,133755,North America
3161,Female,34,38610,Asia
3162,Female,40,21079,Africa
3163,Non-Binary,41,115386,Europe
3164,Non-Binary,62,66751,Asia
3165,Female,36,106126,South America
3166,Female,22,75432,North America
3167,Female,49,50951,Asia
3168,Non-Binary,61,100863,Asia
3169,Male,18,98291,Africa
3170,Male,40,145659,Asia
3171,Non-Binary,54,79872,Africa
3172,Female,25,27235,North America
3173,Female,30,102733,North America
3174,Non-Binary,25,82712,South America
3175,Female,74,41473,Africa
3176,Female,40,87567,Africa
3177,Female,60,126818,Europe
3178,Non-Binary,18,145849,Europe
3179,Female,62,127399,South America
3180,Female,68,144421,North America
3181,Female,41,99823,Australia
3182,Female,52,124215,Europe
3183,Non-Binary,41,129999,Asia
3184,Female,34,52230,North America
3185,Male,22,104573,Australia
3186,Female,37,112588,Asia
3187,Female,38,88876,Africa
3188,Non-Binary,57,60644,North America
3189,Non-Binary,48,68664,South America
3190,Non-Binary,63,65203,Africa
3191,Non-Binary,53,86677,Africa
3192,Female,28,45425,Asia
3193,Male,69,143246,Africa
3194,Male,32,104817,Europe
3195,Male,36,127585,North America
3196,Female,24,105961,Europe
3197,Non-Binary,68,120342,Asia
3198,Male,45,145740,Australia
3199,Non-Binary,68,117649,Asia
3200,Non-Binary,60,89806,North America
3201,Male,22,62814,Africa
3202,Female,22,90219,South America
3203,Female,47,69646,Asia
3204,Male,71,59884,North America
3205,Male,49,115345,South America
3206,Male,25,146062,Africa
3207,Female,27,120088,Australia
3208,Male,55,138198,Asia
3209,Non-Binary,64,89322,Australia
3210,Female,49,41650,North America
3211,Male,65,114242,Australia
3212,Male,45,29190,Australia
3213,Female,34,58196,North America
3214,Non-Binary,48,59449,North America
3215,Non-Binary,25,59661,Asia
3216,Male,57,49709,Australia
3217,Male,42,130965,South America
3218,Female,26,100428,North America
3219,Female,19,95179,Africa
3220,Female,32,29943,Australia
3221,Non-Binary,67,63240,North America
3222,Female,20,65760,South America
3223,Non-Binary,66,41042,Asia
3224,Male,53,141770,Australia
3225,Male,21,63894,North America
3226,Female,31,26869,North America
3227,Female,58,81078,Africa
3228,Non-Binary,58,76759,Africa
3229,Non-Binary,42,125973,Australia
3230,Non-Binary,72,64306,North America
3231,Male,67,128369,Australia
3232,Non-Binary,27,75371,North America
3233,Non-Binary,38,40918,Africa
3234,Male,53,48379,South America
3235,Female,29,140667,Europe
3236,Male,44,128475,Europe
3237,Male,57,110810,North America
3238,Male,19,103232,Africa
3239,Non-Binary,71,22962,Asia
3240,Female,30,33851,Asia
3241,Female,70,137626,Europe
3242,Female,49,65747,South America
3243,Female,48,145180,Europe
3244,Non-Binary,33,72349,North America
3245,Non-Binary,49,90832,South America
3246,Female,49,76356,Asia
3247,Male,51,34745,Africa
3248,Male,28,25730,Africa
3249,Female,27,33921,North America
3250,Female,32,118430,Europe
3251,Male,34,91138,North America
3252,Male,57,103111,Africa
3253,Non-Binary,35,39023,Asia
3254,Non-Binary,72,65349,Africa
3255,Female,26,146796,South America
3256,Non-Binary,42,101533,Australia
3257,Female,57,103286,Africa
3258,Female,31,61979,Africa
3259,Non-Binary,42,42837,Australia
3260,Male,67,34997,South America
3261,Non-Binary,39,124975,Europe
3262,Male,69,108603,Africa
3263,Male,47,65039,North America
3264,Male,37,147394,Africa
3265,Non-Binary,38,40923,North America
3266,Non-Binary,61,28876,South America
3267,Male,49,80973,Africa
3268,Non-Binary,68,22887,South America
3269,Male,63,83723,South America
3270,Female,66,62422,Europe
3271,Non-Binary,73,122390,Africa
3272,Male,38,71413,North America
3273,Non-Binary,52,122484,North America
3274,Female,49,22841,Africa
3275,Non-Binary,47,144647,Australia
3276,Female,72,48756,Europe
3277,Male,56,91576,Europe
3278,Female,66,138248,Europe
3279,Female,29,30304,North America
3280,Male,58,50341,South America
3281,Non-Binary,64,24758,Australia
3282,Female,35,37010,Europe
3283,Male,38,147039,North America
3284,Non-Binary,30,80758,North America
3285,Male,38,51658,South America
3286,Non-Binary,25,69002,Africa
3287,Non-Binary,63,123318,Africa
3288,Male,57,21375,Europe
3289,Female,63,119485,Europe
3290,Non-Binary,24,42092,Australia
3291,Male,40,20490,South America
3292,Non-Binary,61,23729,Europe
3293,Female,49,25974,South America
3294,Non-Binary,28,138222,North America
3295,Non-Binary,39,105216,Europe
3296,Female,39,103860,North America
3297,Non-Binary,60,147288,Asia
3298,Non-Binary,42,116870,South America
3299,Female,39,41398,Asia
3300,Male,45,54650,Europe
3301,Non-Binary,46,41292,North America
3302,Male,30,121291,Europe
3303,Male,35,123889,Asia
3304,Non-Binary,19,23159,Europe
3305,Female,46,118162,Australia
3306,Male,38,82766,Africa
3307,Male,32,114887,Asia
3308,Female,69,122834,Europe
3309,Female,44,37065,North America
3310,Male,67,41638,Europe
3311,Female,48,21073,North America
3312,Female,32,66511,Africa
3313,Non-Binary,68,104307,Europe
3314,Non-Binary,40,145274,Africa
3315,Female,41,120997,Asia
3316,Male,61,127866,North America
3317,Non-Binary,30,49320,Australia
3318,Female,39,89876,Asia
3319,Male,60,54924,North America
3320,Female,54,101720,Africa
3321,Non-Binary,50,60734,South America
3322,Male,73,88116,Europe
3323,Non-Binary,20,60025,Africa
3324,Male,71,114503,North America
3325,Female,36,22159,North America
3326,Female,40,68940,North America
3327,Male,46,99436,North America
3328,Non-Binary,47,96976,Europe
3329,Non-Binary,56,34678,Asia
3330,Non-Binary,61,81075,Australia
3331,Male,64,67204,South America
3332,Male,42,32021,Europe
3333,Female,54,26772,North America
3334,Male,64,87163,Europe
3335,Female,25,129968,Africa
3336,Non-Binary,59,93755,Australia
3337,Male,33,43464,North America
3338,Non-Binary,25,71137,South America
3339,Male,18,50232,North America
3340,Male,61,81497,Australia
3341,Male,22,128017,South America
3342,Male,20,94024,Australia
3343,Male,18,120485,South America
3344,Male,21,129898,Asia
3345,Female,57,71448,Asia
3346,Female,52,125468,Europe
3347,Female,49,104517,Europe
3348,Non-Binary,59,20901,South America
3349,Female,51,107980,North America
3350,Female,60,127594,Africa
3351,Female,42,103597,Africa
3352,Male,27,22881,North America
3353,Male,38,49863,North America
3354,Non-Binary,63,131362,Asia
3355,Female,56,25622,Africa
3356,Non-Binary,44,142740,South America
3357,Female,44,21378,Australia
3358,Non-Binary,19,103168,Europe
3359,Non-Binary,58,113847,Australia
3360,Male,65,91186,Asia
3361,Male,30,65201,Africa
3362,Female,26,140767,North America
3363,Male,69,127760,Africa
3364,Female,53,79251,South America
3365,Male,39,92572,Asia
3366,Female,59,59255,North America
3367,Non-Binary,43,83212,Australia
3368,Male,71,70210,South America
3369,Non-Binary,29,145629,Australia
3370,Female,34,136736,Europe
3371,Non-Binary,31,42499,Asia
3372,Non-Binary,31,122552,South America
3373,Male,74,71628,South America
3374,Female,51,81360,Australia
3375,Male,70,24603,North America
3376,Female,74,113309,Europe
3377,Non-Binary,37,147466,Australia
3378,Female,28,105473,South America
3379,Male,33,32632,Asia
3380,Female,68,50607,South America
3381,Male,48,111873,Africa
3382,Male,72,85756,Asia
3383,Non-Binary,23,66994,Asia
3384,Male,73,83382,South America
3385,Non-Binary,36,90354,North America
3386,Male,54,76344,Asia
3387,Non-Binary,21,73775,Africa
3388,Non-Binary,64,27349,Australia
3389,Female,21,91154,North America
3390,Female,37,47464,North America
3391,Non-Binary,27,62624,North America
3392,Non-Binary,41,141897,Asia
3393,Non-Binary,71,146866,North America
3394,Non-Binary,52,57344,South America
3395,Non-Binary,43,145857,North America
3396,Female,54,103791,Africa
3397,Female,55,44299,Europe
3398,Male,38,67975,Africa
3399,Female,71,21462,Asia
3400,Male,57,140209,North America
3401,Male,56,101441,North America
3402,Female,38,110456,South America
3403,Male,27,101788,Australia
3404,Male,55,126540,North America
3405,Female,63,60581,Africa
3406,Non-Binary,21,120372,Asia
3407,Male,74,91289,Europe
3408,Non-Binary,62,125541,North America
3409,Female,37,34175,Europe
3410,Female,34,141704,North America
3411,Male,72,26191,Asia
3412,Male,24,103434,Australia
3413,Female,21,104518,Africa
3414,Male,46,100158,Asia
3415,Female,31,86537,Europe
3416,Female,20,135721,North America
3417,Female,41,67645,Europe
3418,Male,54,128536,Africa
3419,Male,33,43283,Asia
3420,Non-Binary,72,143153,Europe
3421,Male,69,106971,Europe
3422,Non-Binary,21,112759,Africa
3423,Non-Binary,73,79123,North America
3424,Female,41,122780,Europe
3425,Male,51,50024,Africa
3426,Non-Binary,47,69630,North America
3427,Female,35,50734,Australia
3428,Male,36,20515,North America
3429,Non-Binary,48,130782,Australia
3430,Female,36,86727,Asia
3431,Female,66,117800,Africa
3432,Female,63,129164,North America
3433,Non-Binary,36,66216,Australia
3434,Male,39,91833,Australia
3435,Female,41,78755,Asia
3436,Female,62,47856,South America
3437,Male,29,134959,Africa
3438,Female,47,93870,South America
3439,Non-Binary,55,44162,North America
3440,Female,70,26008,Africa
3441,Male,48,27987,Asia
3442,Non-Binary,53,82532,North America
3443,Female,36,116502,Africa
3444,Non-Binary,65,23332,Africa
3445,Male,62,86323,South America
3446,Non-Binary,53,58990,North America
3447,Male,47,29873,Asia
3448,Female,72,102542,Asia
3449,Male,66,105761,North America
3450,Female,72,56444,North America
3451,Male,50,55340,Australia
3452,Female,35,125219,Europe
3453,Female,69,25033,South America
3454,Non-Binary,66,93324,North America
3455,Female,45,35689,North America
3456,Female,64,129756,Europe
3457,Male,28,107134,Europe
3458,Female,74,123016,Africa
3459,Male,71,115239,Asia
3460,Non-Binary,62,20066,South America
3461,Non-Binary,50,134159,Africa
3462,Male,34,65246,North America
3463,Female,23,27533,Europe
3464,Female,21,100639,Australia
3465,Non-Binary,37,90152,Asia
3466,Non-Binary,65,131581,Africa
3467,Male,64,135828,Australia
3468,Male,44,79658,Asia
3469,Male,32,58498,Australia
3470,Female,23,129028,Europe
3471,Female,64,31772,Africa
3472,Non-Binary,31,109385,Africa
3473,Female,28,69036,Asia
3474,Female,56,78531,Australia
3475,Male,26,139159,Europe
3476,Female,43,32940,North America
3477,Male,33,138027,Africa
3478,Female,22,36932,North America
3479,Male,74,115305,Europe
3480,Female,69,76827,Africa
3481,Female,27,81431,Africa
3482,Male,67,44648,Australia
3483,Female,20,132947,North America
3484,Non-Binary,30,52966,Australia
3485,Male,60,47777,South America
3486,Female,66,144661,North America
3487,Male,47,52567,North America
3488,Non-Binary,71,135259,South America
3489,Non-Binary,62,37174,Europe
3490,Non-Binary,23,62598,Europe
3491,Female,34,144711,Africa
3492,Non-Binary,62,79199,Asia
3493,Male,68,33798,Australia
3494,Non-Binary,70,85364,Asia
3495,Non-Binary,36,37558,Africa
3496,Female,59,81084,Asia
3497,Non-Binary,52,64237,North America
3498,Male,63,85497,North America
3499,Female,43,20178,South America
3500,Non-Binary,68,136932,South America
3501,Non-Binary,22,106006,Africa
3502,Male,46,37118,Africa
3503,Male,54,42616,Africa
3504,Non-Binary,37,20798,North America
3505,Male,66,27601,Asia
3506,Non-Binary,38,45363,Australia
3507,Non-Binary,27,22795,Africa
3508,Non-Binary,22,117462,Africa
3509,Male,53,65264,North America
3510,Non-Binary,23,122892,Australia
3511,Male,43,92833,North America
3512,Non-Binary,21,149688,Australia
3513,Female,56,23084,North America
3514,Non-Binary,56,115865,Asia
3515,Non-Binary,67,96646,Africa
3516,Male,52,20731,Europe
3517,Male,18,21129,Europe
3518,Female,41,48022,Africa
3519,Female,74,21605,Africa
3520,Male,53,97506,Africa
3521,Female,23,129241,Africa
3522,Male,58,64130,Australia
3523,Male,71,49265,Asia
3524,Female,63,52330,Europe
3525,Non-Binary,61,88469,South America
3526,Female,74,35187,Europe
3527,Non-Binary,48,45791,Europe
3528,Male,37,110436,North America
3529,Non-Binary,41,90610,Africa
3530,Female,42,132341,Africa
3531,Non-Binary,53,111962,Africa
3532,Male,38,59867,North America
3533,Female,47,136178,Asia
3534,Male,41,20893,Asia
3535,Non-Binary,61,119694,South America
3536,Female,59,39773,Asia
3537,Male,47,24239,Asia
3538,Non-Binary,39,40863,Africa
3539,Female,45,71415,Australia
3540,Male,24,88968,Europe
3541,Female,52,120675,Asia
3542,Non-Binary,72,80430,Asia
3543,Male,45,139000,North America
3544,Female,31,21515,South America
3545,Male,73,117206,Australia
3546,Female,27,134210,North America
3547,Non-Binary,33,124630,Africa
3548,Male,33,34605,Europe
